AUTHENTICATE CRAM-MD5.
ready
ready
*OPC is OK (1). 
####	2019/10/29 22:20:15 626,M_1-PreAMP-S_3-1-D_1 
 DATE  ,PK_WL[THZ],LEVEL[dBm],3.0dB WD[nm],CRT WL WL[NM],3.0dB PB[nm],RIPPLE[dB],CROSS TK[L][dB],CROSS TK[R][dB],OFFSET WL[nm],OFFSET LEVEL[dBm],NOISE[dBm][NBW],OSNR[dB] 
2019/10/29 22:23:07 975,194.801,-20.382,179236600,194801396,368221237,13.175,13.701,13.684, 0.000, 0.000,-42.373,21.951 

2019/10/29 22:23:08 955,194.801,-20.480,180628893,194801357,367334867,13.031,13.747,13.734, 0.000, 0.000,-42.362,21.841 

2019/10/29 22:23:09 940,194.801,-20.480,180628893,194801357,367334867,13.031,13.747,13.734, 0.000, 0.000,-42.365,21.838 

2019/10/29 22:23:10 925,194.801,-20.486,179616420,194801444,369866849,13.186,13.582,13.568, 0.000, 0.000,-42.365,21.838 

2019/10/29 22:23:11 911,194.801,-20.472,179742941,194801409,368854161,13.165,13.626,13.601, 0.000, 0.000,-42.391,21.878 

2019/10/29 22:23:12 896,194.801,-20.366,178983418,194801385,366195481,13.082,13.815,13.800, 0.000, 0.000,-42.351,21.944 

2019/10/29 22:23:13 849,194.801,-20.473,179742918,194801397,367714678,13.096,13.690,13.671, 0.000, 0.000,-42.363,21.849 

2019/10/29 22:23:14 864,194.801,-20.388,178730352,194801437,367081659,13.085,13.788,13.756, 0.000, 0.000,-42.347,21.918 

